datasetid,recordid,sexe_de_l_etudiant,niveau_geo,diffusable,sexe,a_des_effectifs_ing,secteur_de_l_etablissement,niveau_geographique,rentree_universitaire,regroupement,rentree,reg_id,secret,secteur,effectif,donnees_soumises_au_secret_stat,a_des_effectifs_dut,geo_nom,geo_id,donnees_diffusables,rgp_formations_ou_etablissements,record_timestamp,effectif_ing,effectif_dut
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0e7b01e3d7a3f69ec7a5cd62c3c7532b308a1fd9,Feminin,REGION,oui,2,non,Établissements privés,Région,2002-03,STS,2002,R52,non,PR,4385,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,079e0d17f91b4f0516e5243d73f4d21bb22f1482,Masculin,REGION,oui,1,oui,Établissements publics,Région,2002-03,UNIV,2002,R52,non,PU,24018,Autres données,oui,Pays de la Loire,R52,Données diffusables,Universités,2017-04-03T14:31:09+02:00,949,3285
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a4a7d6461695ec819185bfed7508fad408c0e5e8,Feminin,REGION,oui,2,non,Établissements publics,Région,2003-04,CPGE,2003,R52,non,PU,905,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,750afd50ff523a45f9b6e66d9bd1ee89e45a06cd,Masculin,REGION,oui,1,non,Établissements privés,Région,2003-04,CPGE,2003,R52,non,PR,785,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c711dacd5f47d90f1bd0e23fd35e84aeaa7cf578,Masculin,REGION,oui,1,non,Établissements publics,Région,2003-04,EC_ART,2003,R52,non,PU,665,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0c46bf0523bc69da08a10c75ebc83a1a6333272b,Feminin,REGION,oui,2,non,Établissements privés,Région,2003-04,EC_COM,2003,R52,non,PR,1937,Autres données,non,Pays de la Loire,R52,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,56ac03360ff690b6f3f247a750b68e0e5ad589c1,Masculin,REGION,oui,1,non,Établissements privés,Région,2003-04,EC_JUR,2003,R52,non,PR,30,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,bdbdfa281f17a2b0f0539c258e9a41bc02d7f350,Feminin,REGION,oui,2,non,Établissements publics,Région,2003-04,EC_autres,2003,R52,non,PU,2651,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,373d1a80dd7fb6bdf16b0690e1525dc84fb268d4,Masculin,REGION,oui,1,non,Établissements privés,Région,2003-04,EPEU,2003,R52,non,PR,1673,Autres données,non,Pays de la Loire,R52,Données diffusables,Etablissements d'enseignement universitaire privés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5f826e6a11cdaa90aec00ee3fdc9c285993f511a,Masculin,REGION,oui,1,non,Établissements publics,Région,2003-04,STS,2003,R52,non,PU,3960,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d20eb53bf8856cb8bfa4aba869759b8ec3a556a1,Feminin,REGION,oui,2,non,Établissements privés,Région,2015-16,CPGE,2015,R52,non,PR,412,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c273ce59ad3f53281e051d1e6676c2d68319393f,Feminin,REGION,oui,2,non,Établissements publics,Région,2015-16,EC_PARAM,2015,R52,non,PU,2893,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a8fc8c8b08326dbbf3397c41b8a951c9ff4efe25,Masculin,REGION,oui,1,non,Établissements publics,Région,2015-16,EC_PARAM,2015,R52,non,PU,412,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,2caebf8526aa128d566cd6f68be62c0ac8e74a44,Masculin,REGION,oui,1,non,Établissements publics,Région,2015-16,ESPE,2015,R52,non,PU,991,Autres données,non,Pays de la Loire,R52,Données diffusables,ESPE,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,bca8836bc10c2144c02816cb4bfc9946b43bd885,Masculin,REGION,oui,1,oui,Établissements privés,Région,2015-16,ING_autres,2015,R52,non,PR,3167,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,3167,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4a844675b9e8bc1a07bc11ed77460b771a9555de,Feminin,REGION,oui,2,non,Établissements publics,Région,2015-16,STS,2015,R52,non,PU,3424,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f7e16ea1e3394e9f7cbb9318ccba8a2c1ceffac2,Masculin,REGION,oui,1,oui,Établissements publics,Région,2015-16,TOTAL,2015,R52,non,PU,40979,Autres données,oui,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,3840,3506
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b2057e81e6b54cbe3129a56ac81c4474ff3d2a04,Masculin,REGION,oui,1,non,Établissements publics,Région,2004-05,CPGE,2004,R52,non,PU,1604,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,e19935f77687e25f76a80ac871c424fd97440a06,Masculin,REGION,oui,1,non,Établissements privés,Région,2004-05,CPGE,2004,R52,non,PR,772,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,36c191dcc85dd02ad8135ce189d6b8daefc0c2b6,Feminin,REGION,oui,2,non,Établissements publics,Région,2004-05,EC_autres,2004,R52,non,PU,2689,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5d3cbe82a07e85458ccbe3be8c9f4f07e81fd447,Masculin,REGION,oui,1,non,Établissements privés,Région,2004-05,STS,2004,R52,non,PR,3448,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1781b49b655247769531220992149b226e6f0c2d,Feminin,REGION,oui,2,non,Établissements privés,Région,2014-15,EC_ART,2014,R52,non,PR,1386,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,00343578a508ce06ec94f439827a6a18db5f6de3,Feminin,REGION,oui,2,non,Établissements publics,Région,2014-15,EC_autres,2014,R52,non,PU,805,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,bbff9bea1bad87390c14bd0a198be8cd4f2de633,Masculin,REGION,oui,1,non,Établissements publics,Région,2014-15,STS,2014,R52,non,PU,4144,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,448764c46dd907fe0267957c3c419ba06872b40d,Feminin,REGION,oui,2,non,Établissements privés,Région,2014-15,STS,2014,R52,non,PR,5044,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,9e75a317ca227e9addf527597766a57fa342d512,Masculin,REGION,oui,1,oui,Établissements publics,Région,2014-15,TOTAL,2014,R52,non,PU,40102,Autres données,oui,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,3791,3515
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,971856d98c4d32f342a37a27790f487b08462af7,Feminin,REGION,oui,2,non,Établissements privés,Région,2005-06,EC_ART,2005,R52,non,PR,845,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,3ba93d7acec94d556300c2a22debc2dbc3fa8336,Masculin,REGION,oui,1,non,Établissements publics,Région,2005-06,EC_PARAM,2005,R52,non,PU,391,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d17b9bcb1fba485f8509c35907aff8e8c957011a,Masculin,REGION,oui,1,non,Établissements privés,Région,2005-06,EPEU,2005,R52,non,PR,1898,Autres données,non,Pays de la Loire,R52,Données diffusables,Etablissements d'enseignement universitaire privés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7378a95148ca1173a85c80892c2dc85e2eb5c2ae,Feminin,REGION,oui,2,oui,Établissements publics,Région,2005-06,ING_autres,2005,R52,non,PU,925,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,925,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0cd3b6ad6a6d28818eeb185701292629ad592b4a,Masculin,REGION,oui,1,non,Établissements publics,Région,2005-06,STS,2005,R52,non,PU,4004,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a41d1eac49852c8b650a03bc1721e35970d38d8f,Masculin,REGION,oui,1,non,Établissements privés,Région,2005-06,STS,2005,R52,non,PR,3502,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,887623562f309fe381f18a11b840300c96c75b75,Feminin,REGION,oui,2,oui,Établissements privés,Région,2005-06,TOTAL,2005,R52,non,PR,14539,Autres données,non,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,488,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,8eae5923934d5e13dd35ca7ce2b7145f70d7ef30,Feminin,REGION,oui,2,oui,Établissements publics,Région,2005-06,UNIV,2005,R52,non,PU,33137,Autres données,oui,Pays de la Loire,R52,Données diffusables,Universités,2017-04-03T14:31:09+02:00,143,1845
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,28e8957e45aa83b44ad4621367ca173c04decb3d,Masculin,REGION,oui,1,oui,Établissements publics,Région,2005-06,UNIV,2005,R52,non,PU,25512,Autres données,oui,Pays de la Loire,R52,Données diffusables,Universités,2017-04-03T14:31:09+02:00,862,3454
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,98a214c393e691646392977a2e3c7221c71987a9,Masculin,REGION,oui,1,non,Établissements publics,Région,2007-08,CPGE,2007,R52,non,PU,1724,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,cb61e56dd04607864dbb2a81637ab39c84a13459,Masculin,REGION,oui,1,non,Établissements privés,Région,2007-08,CPGE,2007,R52,non,PR,812,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,de2f556c16a711af6efb02a9dd645c534ff09d6d,Feminin,REGION,oui,2,non,Établissements publics,Région,2007-08,CPGE,2007,R52,non,PU,998,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0454adfafd36aa52f05ef069234833d0a53a4081,Feminin,REGION,oui,2,non,Établissements privés,Région,2007-08,EC_JUR,2007,R52,non,PR,166,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0716f8946c8883a93b82bfce6e6ae9718ee27d66,Masculin,REGION,oui,1,non,Établissements publics,Région,2007-08,EC_PARAM,2007,R52,non,PU,522,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,9c270d0d58033bdc29bea646f7701ed1643ebde8,Feminin,REGION,oui,2,non,Établissements privés,Région,2007-08,EC_PARAM,2007,R52,non,PR,1719,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1066e178057bf1bf2fc0263c423c6f8b734b2c42,Feminin,REGION,oui,2,oui,Établissements publics,Région,2007-08,ING_autres,2007,R52,non,PU,948,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,948,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,593410106fc2aa2970061a11d48935a99d476d10,Masculin,REGION,oui,1,non,Établissements publics,Région,2010-11,CPGE,2010,R52,non,PU,1747,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b6e772f2dfc5520d24095cf0af084a2a908685b5,Feminin,REGION,oui,2,non,Établissements publics,Région,2010-11,EC_ART,2010,R52,non,PU,989,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,18cd276f0523c25fc232e0d8eff37efbf0c6f07b,Masculin,REGION,oui,1,non,Établissements publics,Région,2010-11,EC_ART,2010,R52,non,PU,571,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,71fb291a09b1ce3534736d0d9a51634bb6c542cc,Feminin,REGION,oui,2,non,Établissements privés,Région,2010-11,EC_COM,2010,R52,non,PR,2562,Autres données,non,Pays de la Loire,R52,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,feac96f3381b64b26ee5f383cd7e00b7b983329b,Masculin,REGION,oui,1,non,Établissements publics,Région,2010-11,EC_JUR,2010,R52,non,PU,82,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,51cdaddd03c544c35e86856535b1ad5e4913c374,Masculin,REGION,oui,1,non,Établissements publics,Région,2010-11,EC_PARAM,2010,R52,non,PU,489,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,93f32db314e3c30ab14e8f6125fa7162d9daf6a9,Feminin,REGION,oui,2,non,Établissements privés,Région,2010-11,EPEU,2010,R52,non,PR,4827,Autres données,non,Pays de la Loire,R52,Données diffusables,Etablissements d'enseignement universitaire privés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,25f704c7ddeea9b59b8fac5236d4cdfff68589a3,Feminin,REGION,oui,2,oui,Établissements publics,Région,2010-11,ING_autres,2010,R52,non,PU,1127,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,1127,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,3574df85da0a99c9b5c24e7237c14c14325adcb1,Feminin,REGION,oui,2,non,Établissements privés,Région,2013-14,CPGE,2013,R52,non,PR,408,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0c8b72c94a32db8e244acf726eecd550edcc77b9,Masculin,REGION,oui,1,non,Établissements privés,Région,2013-14,CPGE,2013,R52,non,PR,875,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0f0f16ba4e2655fb766f962fff651f01298d928a,Masculin,REGION,oui,1,non,Établissements publics,Région,2013-14,CPGE,2013,R52,non,PU,1811,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fd7d917a0f80476e7ba5ee1d211be35e891833a8,Feminin,REGION,oui,2,non,Établissements publics,Région,2013-14,EC_ART,2013,R52,non,PU,925,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,2e5593553313a8c964554df8d261d90ddeed5cec,Feminin,REGION,oui,2,non,Établissements privés,Région,2013-14,EC_ART,2013,R52,non,PR,1345,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5d4da6f4acd5f006a6a19dd850ff5214ea6e9553,Feminin,REGION,oui,2,non,Établissements publics,Région,2013-14,STS,2013,R52,non,PU,3527,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,8a177e9c134136d50f2659532222f0af60bee232,Masculin,REGION,oui,1,non,Établissements publics,Région,2013-14,STS,2013,R52,non,PU,4085,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,896fa3b6d8d92be5eb6b7e5312ee62e85696a566,Masculin,REGION,oui,1,non,Établissements privés,Région,2013-14,STS,2013,R52,non,PR,4012,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f4a757098ad0f1ae2bc4acfbb1999db0b00f903f,Feminin,REGION,oui,2,oui,Établissements privés,Région,2013-14,TOTAL,2013,R52,non,PR,18310,Autres données,non,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,889,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fbdba6bbe829a0d464158a22cd7f561b50b27fc4,Masculin,REGION,oui,1,non,Établissements publics,Région,2009-10,CPGE,2009,R52,non,PU,1730,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,026211389907f03f4cb982e7a06021bbb5911cb3,Masculin,REGION,oui,1,non,Établissements privés,Région,2009-10,EC_ART,2009,R52,non,PR,781,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,bcd69d56a26777f1c0263a0d7ca75bafea2aeeaf,Feminin,REGION,oui,2,non,Établissements publics,Région,2009-10,EC_autres,2009,R52,non,PU,556,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,67c947ab0711df0fc932c459cea4eee3299b5b47,Feminin,REGION,oui,2,non,Établissements publics,Région,2009-10,STS,2009,R52,non,PU,3374,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,2737253457156cefb973bed7fa430dbe099815e1,Feminin,REGION,oui,2,non,Établissements privés,Région,2009-10,STS,2009,R52,non,PR,4940,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,430ebf021e6e1e794741198805fb722f4ef3dc52,Masculin,REGION,oui,1,oui,Établissements privés,Région,2009-10,TOTAL,2009,R52,non,PR,15060,Autres données,non,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,2961,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0fc6fbbffae3eee349c5f20fb4ab1102d2cd6b6c,Masculin,REGION,oui,1,non,Établissements publics,Région,2012-13,EC_ART,2012,R52,non,PU,608,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4b36c6284c98269d3ddaae26892d05008ed112c8,Feminin,REGION,oui,2,non,Établissements privés,Région,2012-13,EC_ART,2012,R52,non,PR,1215,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,bdceaf234dd267aca68c2795fd2c016ce5cc3e14,Feminin,REGION,oui,2,non,Établissements privés,Région,2012-13,EC_COM,2012,R52,non,PR,2711,Autres données,non,Pays de la Loire,R52,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,34eee0f43d6c616bab6fc5de4ad5e03d66069152,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,EC_JUR,2012,R52,non,PU,112,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,3b59babd569d247c76e7beaa4842ab0c3c70ff3f,Masculin,REGION,oui,1,non,Établissements publics,Région,2012-13,EC_JUR,2012,R52,non,PU,84,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7513cac23931f8a51c33cede0b91ee5c7cb403cb,Masculin,REGION,oui,1,non,Établissements privés,Région,2012-13,EC_PARAM,2012,R52,non,PR,399,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b1c6aeecac6b2d18111a3ce5e9e2c08e1f60bb89,Masculin,REGION,oui,1,non,Établissements privés,Région,2012-13,STS,2012,R52,non,PR,4054,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,87493678c95170430b03de6d75b2f16c8cf0adcb,Masculin,REGION,oui,1,non,Établissements privés,Région,2002-03,CPGE,2002,R52,non,PR,771,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5a40f9e67a23f4a5a0904d5fd3fc009662346bee,Feminin,REGION,oui,2,non,Établissements privés,Région,2002-03,CPGE,2002,R52,non,PR,288,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f98568c8aebdf8b4f31754eac81d7767d6a7f6ed,Feminin,REGION,oui,2,non,Établissements publics,Région,2002-03,EC_JUR,2002,R52,non,PU,55,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c031fc8ec52f4456dc4e3c5734b2fd602f49e35a,Masculin,REGION,oui,1,non,Établissements publics,Région,2002-03,EC_PARAM,2002,R52,non,PU,356,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b004724a05a87e87a41f53b3be8477d60151b834,Masculin,REGION,oui,1,non,Établissements privés,Région,2002-03,STS,2002,R52,non,PR,3422,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b0ed79227dd0636ad1b78f865a65eafe2b1273ce,Masculin,REGION,oui,1,oui,Établissements privés,Région,2002-03,TOTAL,2002,R52,non,PR,11955,Autres données,non,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,2092,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,26593157ce11ebf00c3fcc59bec989cc03195dbd,Masculin,REGION,oui,1,non,Établissements publics,Région,2005-06,EC_JUR,2005,R52,non,PU,71,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c915fc1487917fec0aaa8b9cb94c729a2916dd0e,Feminin,REGION,oui,2,non,Établissements privés,Région,2005-06,EC_autres,2005,R52,non,PR,930,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,221c9364ae97225df1869febad8c1026c2c825ba,Feminin,REGION,oui,2,non,Établissements privés,Région,2005-06,STS,2005,R52,non,PR,4210,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
