code_zone_geo;Zone géographique;Année;code_indicateur;Indicateur;code_type_pers;Type de personnel;code_intensite;Intensité technologique;Secret;Non disponible;État des données;Valeur
74;Limousin;2007;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;1146.61
74;Limousin;2007;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;955.77
54;Poitou-Charentes;2011;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;133.72
54;Poitou-Charentes;2011;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;1076.47
54;Poitou-Charentes;2012;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;23.04
54;Poitou-Charentes;2013;dird;Dépense intérieure de R&D;;;6;Services;non;non;semi-définitif;23.15
54;Poitou-Charentes;2013;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;semi-définitif;1245.6
54;Poitou-Charentes;2013;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;semi-définitif;190.94
72;Aquitaine;2003;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;28.28
72;Aquitaine;2003;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;95.5
72;Aquitaine;2003;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;2884.2
72;Aquitaine;2003;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;3465.61
72;Aquitaine;2004;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;859.8
72;Aquitaine;2004;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;63.65
72;Aquitaine;2004;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;41.63
72;Aquitaine;2006;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;28.7
72;Aquitaine;2006;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;84.78
72;Aquitaine;2006;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;1440.35
72;Aquitaine;2008;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;228.16
72;Aquitaine;2008;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;411.76
72;Aquitaine;2009;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;16.34
72;Aquitaine;2009;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;4562.78
72;Aquitaine;2009;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;2525.77
72;Aquitaine;2010;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;415.93
07;Régions d'outre-mer;2010;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;132.45
07;Régions d'outre-mer;2011;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;12.71
07;Régions d'outre-mer;2011;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;166.54
07;Régions d'outre-mer;2011;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;4.98
07;Régions d'outre-mer;2011;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;123.76
07;Régions d'outre-mer;2011;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;89.73
07;Régions d'outre-mer;2012;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;17.05
07;Régions d'outre-mer;2012;dird;Dépense intérieure de R&D;;;4;Haute technologie;oui;non;définitif;
07;Régions d'outre-mer;2012;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;5.6
07;Régions d'outre-mer;2012;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;238.82
07;Régions d'outre-mer;2012;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;24.24
07;Régions d'outre-mer;2012;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;196.41
07;Régions d'outre-mer;2012;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;8.88
100;France;2001;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;185468.09
